Timestamp,FaultMode,FaultLabel,N1,N2,Thrust,FuelFlow,FanVersion,FanCycles,LPCVersion,LPCCycles,HPCVersion,HPCCycles,HPTVersion,HPTCycles,LPTVersion,LPTCycles,FlightStatus
2025-07-24 20:35:00,1,Fan Fault,24566.58,4948.22,293800.41,0.0553,FAN_V2.3,183,LPC_V3.3,175,HPC_V3.2,172,HPT_V2.0,181,LPT_V1.5,128,0
2025-07-24 20:55:00,4,Fuel Issue,25742.59,4730.8,286895.69,0.0794,FAN_V2.3,164,LPC_V3.3,29,HPC_V3.2,143,HPT_V2.1,149,LPT_V1.6,172,1
2025-07-24 21:15:00,4,Fuel Issue,21999.34,4864.45,292708.62,0.0618,FAN_V2.2,109,LPC_V3.1,133,HPC_V3.0,6,HPT_V2.1,37,LPT_V1.5,171,1
2025-07-24 21:35:00,0,None,24701.26,5097.84,294520.82,0.0711,FAN_V2.1,69,LPC_V3.2,73,HPC_V3.2,37,HPT_V2.0,176,LPT_V1.6,52,1
2025-07-24 21:55:00,4,Fuel Issue,24819.64,4951.75,295088.61,0.079,FAN_V2.1,92,LPC_V3.4,26,HPC_V3.1,190,HPT_V2.2,143,LPT_V1.6,60,0
2025-07-24 22:15:00,4,Fuel Issue,23734.73,4805.09,301606.21,0.0588,FAN_V2.3,74,LPC_V3.1,97,HPC_V3.3,106,HPT_V2.2,80,LPT_V1.5,3,1
2025-07-24 22:35:00,2,LPC Fault,19654.66,5169.48,276970.08,0.0591,FAN_V2.1,159,LPC_V3.4,57,HPC_V3.2,193,HPT_V2.2,139,LPT_V1.5,49,0
2025-07-24 22:55:00,2,LPC Fault,24663.96,5038.1,295641.78,0.0556,FAN_V2.2,46,LPC_V3.1,47,HPC_V3.1,188,HPT_V2.2,30,LPT_V1.6,10,0
2025-07-24 23:15:00,3,HPT Fault,25026.21,4948.09,296082.16,0.0662,FAN_V2.2,143,LPC_V3.3,33,HPC_V3.1,149,HPT_V2.1,1,LPT_V1.6,119,1
2025-07-24 23:35:00,1,Fan Fault,22129.12,5217.2,276960.55,0.0681,FAN_V2.1,40,LPC_V3.3,152,HPC_V3.0,198,HPT_V2.2,157,LPT_V1.6,125,0
2025-07-24 23:55:00,4,Fuel Issue,24734.57,5367.64,281648.01,0.0565,FAN_V2.3,92,LPC_V3.1,81,HPC_V3.1,47,HPT_V2.2,17,LPT_V1.5,106,1
2025-07-25 00:15:00,4,Fuel Issue,23961.16,4939.36,296999.13,0.0438,FAN_V2.3,104,LPC_V3.1,89,HPC_V3.1,54,HPT_V2.2,84,LPT_V1.6,92,0
2025-07-25 00:35:00,2,LPC Fault,21892.64,4786.44,299254.61,0.0771,FAN_V2.1,193,LPC_V3.4,143,HPC_V3.0,29,HPT_V2.2,88,LPT_V1.6,61,0
2025-07-25 00:55:00,4,Fuel Issue,23791.1,4966.24,286050.78,0.0716,FAN_V2.3,63,LPC_V3.1,174,HPC_V3.2,97,HPT_V2.0,98,LPT_V1.6,138,1
2025-07-25 01:15:00,2,LPC Fault,22145.29,5047.67,299627.96,0.065,FAN_V2.1,133,LPC_V3.3,131,HPC_V3.3,124,HPT_V2.0,75,LPT_V1.5,82,1
2025-07-25 01:35:00,4,Fuel Issue,24379.16,5200.21,244451.52,0.0668,FAN_V2.1,25,LPC_V3.2,137,HPC_V3.0,160,HPT_V2.0,53,LPT_V1.5,175,1
2025-07-25 01:55:00,3,HPT Fault,22691.85,4633.87,292668.04,0.0737,FAN_V2.1,53,LPC_V3.4,165,HPC_V3.0,191,HPT_V2.2,39,LPT_V1.5,117,0
2025-07-25 02:15:00,2,LPC Fault,23725.1,5190.57,309184.17,0.0731,FAN_V2.1,23,LPC_V3.1,13,HPC_V3.1,64,HPT_V2.2,18,LPT_V1.5,66,1
2025-07-25 02:35:00,3,HPT Fault,27279.93,5148.43,286131.5,0.044,FAN_V2.2,116,LPC_V3.4,110,HPC_V3.2,4,HPT_V2.1,172,LPT_V1.5,136,0
2025-07-25 02:55:00,0,None,23507.88,4831.35,317564.14,0.0582,FAN_V2.3,185,LPC_V3.1,149,HPC_V3.0,179,HPT_V2.0,91,LPT_V1.5,74,0
2025-07-25 03:15:00,2,LPC Fault,24246.41,5110.3,285654.04,0.077,FAN_V2.3,23,LPC_V3.3,112,HPC_V3.3,101,HPT_V2.2,7,LPT_V1.6,40,1
2025-07-25 03:35:00,4,Fuel Issue,22754.7,5038.92,273862.94,0.0468,FAN_V2.1,35,LPC_V3.4,139,HPC_V3.2,162,HPT_V2.0,76,LPT_V1.6,2,1
2025-07-25 03:55:00,4,Fuel Issue,22776.46,4992.59,278560.47,0.0531,FAN_V2.3,37,LPC_V3.1,10,HPC_V3.0,146,HPT_V2.2,100,LPT_V1.5,78,1
2025-07-25 04:15:00,1,Fan Fault,21187.37,4983.38,262429.19,0.0676,FAN_V2.3,190,LPC_V3.3,54,HPC_V3.3,165,HPT_V2.2,36,LPT_V1.5,47,0
2025-07-25 04:35:00,1,Fan Fault,24164.88,4708.49,280361.86,0.0525,FAN_V2.3,65,LPC_V3.2,29,HPC_V3.1,171,HPT_V2.2,13,LPT_V1.6,165,1
2025-07-25 04:55:00,4,Fuel Issue,24638.35,5268.09,256872.41,0.0612,FAN_V2.1,75,LPC_V3.1,64,HPC_V3.0,50,HPT_V2.2,148,LPT_V1.6,84,1
2025-07-25 05:15:00,2,LPC Fault,23679.73,5134.27,288197.95,0.0525,FAN_V2.1,172,LPC_V3.2,25,HPC_V3.2,158,HPT_V2.0,49,LPT_V1.6,124,1
2025-07-25 05:35:00,3,HPT Fault,23361.89,4840.79,301140.11,0.0602,FAN_V2.2,158,LPC_V3.3,177,HPC_V3.1,144,HPT_V2.2,93,LPT_V1.6,109,1
2025-07-25 05:55:00,1,Fan Fault,27802.38,4987.87,274373.9,0.0449,FAN_V2.1,81,LPC_V3.2,56,HPC_V3.3,70,HPT_V2.1,34,LPT_V1.6,122,0
2025-07-25 06:15:00,3,HPT Fault,20393.72,4683.17,289006.9,0.0651,FAN_V2.2,92,LPC_V3.3,124,HPC_V3.0,44,HPT_V2.2,155,LPT_V1.5,71,1
2025-07-25 06:35:00,1,Fan Fault,20837.62,5179.01,277754.08,0.0615,FAN_V2.3,51,LPC_V3.3,160,HPC_V3.0,186,HPT_V2.0,4,LPT_V1.5,148,0
2025-07-25 06:55:00,4,Fuel Issue,27224.44,5179.37,280972.04,0.0511,FAN_V2.2,197,LPC_V3.2,9,HPC_V3.2,139,HPT_V2.2,120,LPT_V1.5,93,0
2025-07-25 07:15:00,3,HPT Fault,19696.37,4856.17,281833.05,0.0501,FAN_V2.1,198,LPC_V3.3,34,HPC_V3.3,128,HPT_V2.2,23,LPT_V1.6,93,0
2025-07-25 07:35:00,4,Fuel Issue,23737.49,5015.37,281627.16,0.0535,FAN_V2.1,170,LPC_V3.2,157,HPC_V3.1,193,HPT_V2.2,35,LPT_V1.6,40,0
2025-07-25 07:55:00,1,Fan Fault,24337.31,5088.39,268644.01,0.0741,FAN_V2.3,145,LPC_V3.2,123,HPC_V3.2,10,HPT_V2.0,124,LPT_V1.5,16,1
2025-07-25 08:15:00,2,LPC Fault,23802.82,5003.77,295623.22,0.0623,FAN_V2.2,60,LPC_V3.1,171,HPC_V3.1,132,HPT_V2.1,99,LPT_V1.6,116,1
2025-07-25 08:35:00,0,None,25906.27,5057.42,275813.44,0.0636,FAN_V2.1,167,LPC_V3.3,26,HPC_V3.2,189,HPT_V2.1,148,LPT_V1.5,96,0
2025-07-25 08:55:00,3,HPT Fault,21712.55,5021.71,284501.55,0.0579,FAN_V2.2,151,LPC_V3.1,132,HPC_V3.2,96,HPT_V2.0,132,LPT_V1.6,90,1
2025-07-25 09:15:00,2,LPC Fault,23742.92,4623.63,276769.13,0.0609,FAN_V2.2,124,LPC_V3.1,128,HPC_V3.1,112,HPT_V2.0,58,LPT_V1.5,131,1
2025-07-25 09:35:00,2,LPC Fault,24319.71,4794.46,303985.62,0.0513,FAN_V2.1,39,LPC_V3.2,40,HPC_V3.2,154,HPT_V2.2,30,LPT_V1.5,106,1
2025-07-25 09:55:00,2,LPC Fault,25938.91,5085.44,275306.59,0.0778,FAN_V2.3,30,LPC_V3.4,172,HPC_V3.3,122,HPT_V2.0,151,LPT_V1.5,165,1
2025-07-25 10:15:00,3,HPT Fault,21612.73,5183.83,300008.73,0.0533,FAN_V2.1,63,LPC_V3.1,32,HPC_V3.1,34,HPT_V2.2,131,LPT_V1.5,146,1
2025-07-25 10:35:00,1,Fan Fault,26784.93,4949.99,289330.4,0.0626,FAN_V2.1,43,LPC_V3.3,46,HPC_V3.3,153,HPT_V2.2,163,LPT_V1.5,169,1
2025-07-25 10:55:00,2,LPC Fault,23731.38,5162.16,296902.33,0.0425,FAN_V2.1,56,LPC_V3.4,155,HPC_V3.3,123,HPT_V2.0,56,LPT_V1.6,153,0
2025-07-25 11:15:00,1,Fan Fault,26608.68,4667.5,300488.19,0.0713,FAN_V2.3,197,LPC_V3.2,159,HPC_V3.2,42,HPT_V2.2,175,LPT_V1.6,116,0
2025-07-25 11:35:00,4,Fuel Issue,21818.07,4917.84,268414.43,0.0579,FAN_V2.3,18,LPC_V3.2,96,HPC_V3.3,33,HPT_V2.0,4,LPT_V1.5,133,1
2025-07-25 11:55:00,4,Fuel Issue,23383.93,5155.93,304654.63,0.074,FAN_V2.3,108,LPC_V3.2,155,HPC_V3.0,45,HPT_V2.1,157,LPT_V1.5,136,1
2025-07-25 12:15:00,4,Fuel Issue,22875.66,4958.16,259748.43,0.0519,FAN_V2.1,24,LPC_V3.4,168,HPC_V3.1,154,HPT_V2.2,0,LPT_V1.6,133,1
2025-07-25 12:35:00,3,HPT Fault,25929.7,5323.12,266484.77,0.0541,FAN_V2.2,12,LPC_V3.4,58,HPC_V3.3,196,HPT_V2.1,89,LPT_V1.5,108,0
2025-07-25 12:55:00,1,Fan Fault,23947.19,5056.03,272855.95,0.0642,FAN_V2.2,123,LPC_V3.2,21,HPC_V3.2,153,HPT_V2.2,104,LPT_V1.6,48,1
2025-07-25 13:15:00,0,None,23052.32,4997.11,293194.26,0.0601,FAN_V2.3,191,LPC_V3.1,147,HPC_V3.0,133,HPT_V2.0,96,LPT_V1.5,176,0
2025-07-25 13:35:00,2,LPC Fault,23127.23,4978.08,283674.56,0.0563,FAN_V2.2,93,LPC_V3.1,39,HPC_V3.3,166,HPT_V2.2,64,LPT_V1.6,137,1
2025-07-25 13:55:00,3,HPT Fault,23482.41,5319.73,293413.79,0.057,FAN_V2.3,94,LPC_V3.3,174,HPC_V3.3,193,HPT_V2.0,105,LPT_V1.6,45,0
2025-07-25 14:15:00,2,LPC Fault,25393.91,4933.24,302596.87,0.0637,FAN_V2.3,143,LPC_V3.4,64,HPC_V3.2,147,HPT_V2.1,180,LPT_V1.6,35,0
2025-07-25 14:35:00,0,None,23785.4,5089.54,261436.86,0.0487,FAN_V2.3,59,LPC_V3.4,179,HPC_V3.1,25,HPT_V2.0,130,LPT_V1.6,86,1
2025-07-25 14:55:00,4,Fuel Issue,21612.15,5028.59,310987.72,0.0823,FAN_V2.3,179,LPC_V3.1,41,HPC_V3.3,162,HPT_V2.0,23,LPT_V1.5,120,1
2025-07-25 15:15:00,4,Fuel Issue,25276.1,5100.17,257984.13,0.0546,FAN_V2.2,23,LPC_V3.1,67,HPC_V3.1,94,HPT_V2.0,155,LPT_V1.5,98,1
2025-07-25 15:35:00,3,HPT Fault,22424.43,4875.83,282477.84,0.0553,FAN_V2.3,168,LPC_V3.3,152,HPC_V3.0,198,HPT_V2.0,163,LPT_V1.6,112,0
2025-07-25 15:55:00,0,None,20041.4,5149.58,268908.85,0.0624,FAN_V2.1,169,LPC_V3.3,49,HPC_V3.0,200,HPT_V2.2,130,LPT_V1.5,157,0
2025-07-25 16:15:00,1,Fan Fault,28148.17,4816.12,247045.69,0.0571,FAN_V2.3,10,LPC_V3.3,61,HPC_V3.0,40,HPT_V2.0,70,LPT_V1.6,90,1
2025-07-25 16:35:00,3,HPT Fault,26201.92,5391.67,266556.76,0.065,FAN_V2.2,151,LPC_V3.2,132,HPC_V3.0,188,HPT_V2.2,17,LPT_V1.5,140,0
2025-07-25 16:55:00,2,LPC Fault,23069.38,4978.81,324665.15,0.045,FAN_V2.3,144,LPC_V3.3,88,HPC_V3.2,57,HPT_V2.2,49,LPT_V1.6,103,0
2025-07-25 17:15:00,4,Fuel Issue,24507.48,5093.54,301286.79,0.061,FAN_V2.1,67,LPC_V3.2,104,HPC_V3.0,143,HPT_V2.0,128,LPT_V1.6,87,1
2025-07-25 17:35:00,0,None,24616.1,4921.67,289036.9,0.0566,FAN_V2.3,66,LPC_V3.3,177,HPC_V3.3,96,HPT_V2.2,123,LPT_V1.5,86,1
2025-07-25 17:55:00,3,HPT Fault,25243.14,4926.08,290656.51,0.0597,FAN_V2.3,118,LPC_V3.1,123,HPC_V3.0,66,HPT_V2.0,97,LPT_V1.5,173,1
2025-07-25 18:15:00,1,Fan Fault,26252.1,4989.72,258404.51,0.0726,FAN_V2.2,106,LPC_V3.3,132,HPC_V3.0,179,HPT_V2.1,63,LPT_V1.6,23,1
2025-07-25 18:35:00,3,HPT Fault,22188.54,4869.25,276065.08,0.0737,FAN_V2.3,192,LPC_V3.3,19,HPC_V3.1,121,HPT_V2.1,90,LPT_V1.5,146,0
2025-07-25 18:55:00,2,LPC Fault,19728.65,5627.55,300840.85,0.0622,FAN_V2.1,192,LPC_V3.2,127,HPC_V3.1,60,HPT_V2.2,61,LPT_V1.6,52,0
2025-07-25 19:15:00,1,Fan Fault,23890.21,5057.11,292816.84,0.0665,FAN_V2.1,64,LPC_V3.3,39,HPC_V3.0,30,HPT_V2.0,173,LPT_V1.6,157,1
2025-07-25 19:35:00,0,None,25111.21,5017.92,282039.92,0.0585,FAN_V2.3,11,LPC_V3.4,95,HPC_V3.2,126,HPT_V2.2,70,LPT_V1.6,46,1
2025-07-25 19:55:00,4,Fuel Issue,23610.18,5226.75,293903.35,0.0306,FAN_V2.2,102,LPC_V3.2,147,HPC_V3.1,13,HPT_V2.2,108,LPT_V1.6,138,0
2025-07-25 20:15:00,0,None,25311.8,5038.95,284719.37,0.0561,FAN_V2.3,89,LPC_V3.4,175,HPC_V3.1,117,HPT_V2.0,178,LPT_V1.6,80,1
2025-07-25 20:35:00,0,None,26248.23,5189.51,273406.83,0.0641,FAN_V2.1,173,LPC_V3.2,97,HPC_V3.0,83,HPT_V2.1,156,LPT_V1.6,47,1
2025-07-25 20:55:00,4,Fuel Issue,22056.69,4724.08,275599.24,0.0686,FAN_V2.2,61,LPC_V3.3,120,HPC_V3.2,93,HPT_V2.0,127,LPT_V1.6,53,1
2025-07-25 21:15:00,3,HPT Fault,25906.25,5102.62,295876.44,0.0652,FAN_V2.3,193,LPC_V3.3,93,HPC_V3.3,71,HPT_V2.1,46,LPT_V1.5,147,0
2025-07-25 21:35:00,1,Fan Fault,22717.04,5086.38,297006.14,0.0675,FAN_V2.1,185,LPC_V3.3,60,HPC_V3.3,97,HPT_V2.0,37,LPT_V1.5,121,0
2025-07-25 21:55:00,0,None,26377.83,5141.66,290271.72,0.0707,FAN_V2.1,108,LPC_V3.4,34,HPC_V3.2,124,HPT_V2.1,64,LPT_V1.5,101,1
2025-07-25 22:15:00,0,None,23946.96,4823.63,282554,0.0526,FAN_V2.3,42,LPC_V3.1,55,HPC_V3.2,121,HPT_V2.2,24,LPT_V1.6,85,1
2025-07-25 22:35:00,2,LPC Fault,22649.64,4971.1,273113.7,0.0569,FAN_V2.2,93,LPC_V3.3,88,HPC_V3.0,105,HPT_V2.0,89,LPT_V1.5,147,1
2025-07-25 22:55:00,4,Fuel Issue,20212.77,5042.66,285018.08,0.0518,FAN_V2.3,167,LPC_V3.2,72,HPC_V3.2,83,HPT_V2.2,130,LPT_V1.6,114,1
2025-07-25 23:15:00,0,None,25318.49,5187.51,260886.6,0.0524,FAN_V2.2,158,LPC_V3.3,118,HPC_V3.1,42,HPT_V2.2,86,LPT_V1.6,161,1
2025-07-25 23:35:00,4,Fuel Issue,22461.72,4812.02,297442.12,0.0581,FAN_V2.3,104,LPC_V3.1,20,HPC_V3.1,87,HPT_V2.0,80,LPT_V1.6,167,1
2025-07-25 23:55:00,2,LPC Fault,23470.97,4599.23,294531.27,0.0476,FAN_V2.3,69,LPC_V3.4,69,HPC_V3.3,199,HPT_V2.1,150,LPT_V1.6,105,0
2025-07-26 00:15:00,1,Fan Fault,24119.87,5055.48,305409.88,0.0469,FAN_V2.1,6,LPC_V3.2,60,HPC_V3.2,190,HPT_V2.2,20,LPT_V1.5,42,0
2025-07-26 00:35:00,3,HPT Fault,17960.98,5036.77,312007.67,0.0724,FAN_V2.1,25,LPC_V3.1,121,HPC_V3.0,6,HPT_V2.1,134,LPT_V1.5,26,1
2025-07-26 00:55:00,2,LPC Fault,24419.32,4901.67,297106.84,0.0503,FAN_V2.3,40,LPC_V3.1,167,HPC_V3.3,79,HPT_V2.0,63,LPT_V1.6,113,1
2025-07-26 01:15:00,1,Fan Fault,24952.72,5101.09,300903.15,0.0876,FAN_V2.1,135,LPC_V3.2,7,HPC_V3.0,169,HPT_V2.1,83,LPT_V1.6,119,1
2025-07-26 01:35:00,4,Fuel Issue,24784.83,4898.21,284616.39,0.0423,FAN_V2.2,141,LPC_V3.4,34,HPC_V3.1,151,HPT_V2.2,116,LPT_V1.6,134,0
2025-07-26 01:55:00,4,Fuel Issue,22610.57,4918.14,277138.67,0.0615,FAN_V2.2,89,LPC_V3.4,138,HPC_V3.1,22,HPT_V2.1,78,LPT_V1.6,105,1
2025-07-26 02:15:00,2,LPC Fault,22355.16,5224.21,285003.11,0.0599,FAN_V2.1,78,LPC_V3.1,0,HPC_V3.1,88,HPT_V2.1,120,LPT_V1.5,176,1
2025-07-26 02:35:00,3,HPT Fault,23344.21,5031.04,297376.47,0.0513,FAN_V2.2,77,LPC_V3.1,110,HPC_V3.2,152,HPT_V2.0,1,LPT_V1.6,48,1
2025-07-26 02:55:00,3,HPT Fault,22683.77,4939.25,264811.94,0.0518,FAN_V2.3,112,LPC_V3.4,63,HPC_V3.1,183,HPT_V2.2,165,LPT_V1.6,96,0
2025-07-26 03:15:00,1,Fan Fault,23047.56,5174.88,288938.42,0.0619,FAN_V2.2,21,LPC_V3.4,160,HPC_V3.1,132,HPT_V2.2,177,LPT_V1.6,72,1
2025-07-26 03:35:00,4,Fuel Issue,25701.8,4972.53,290856.97,0.059,FAN_V2.2,106,LPC_V3.2,17,HPC_V3.1,34,HPT_V2.1,28,LPT_V1.6,158,1
2025-07-26 03:55:00,3,HPT Fault,24530.72,4883.45,248417.74,0.0587,FAN_V2.2,180,LPC_V3.4,48,HPC_V3.2,4,HPT_V2.0,12,LPT_V1.5,47,0
2025-07-26 04:15:00,0,None,26845.5,5185.24,299480.96,0.0724,FAN_V2.2,69,LPC_V3.2,112,HPC_V3.0,59,HPT_V2.0,38,LPT_V1.5,126,1
2025-07-26 04:35:00,1,Fan Fault,24177.32,5039.46,275735.22,0.0568,FAN_V2.2,108,LPC_V3.3,127,HPC_V3.2,118,HPT_V2.2,8,LPT_V1.6,20,1
2025-07-26 04:55:00,1,Fan Fault,25231.54,5240.78,282908.31,0.0555,FAN_V2.1,69,LPC_V3.4,18,HPC_V3.3,46,HPT_V2.0,64,LPT_V1.6,3,1
2025-07-26 05:15:00,0,None,24001.06,5120.24,263342.18,0.037,FAN_V2.3,64,LPC_V3.4,113,HPC_V3.1,188,HPT_V2.0,50,LPT_V1.6,24,0
2025-07-26 05:35:00,4,Fuel Issue,22898.93,4755.86,277377.9,0.0585,FAN_V2.3,54,LPC_V3.4,99,HPC_V3.2,82,HPT_V2.0,161,LPT_V1.5,140,1
2025-07-26 05:55:00,4,Fuel Issue,23093.5,5290.49,289901.17,0.063,FAN_V2.1,65,LPC_V3.4,163,HPC_V3.2,50,HPT_V2.1,13,LPT_V1.5,28,1
2025-07-26 06:15:00,1,Fan Fault,25244.41,4772.23,300586.68,0.0592,FAN_V2.3,112,LPC_V3.3,3,HPC_V3.1,70,HPT_V2.2,30,LPT_V1.6,62,1
2025-07-26 06:35:00,0,None,25340.96,4785.63,261693.62,0.0682,FAN_V2.1,149,LPC_V3.4,176,HPC_V3.1,95,HPT_V2.0,63,LPT_V1.5,127,1
2025-07-26 06:55:00,0,None,24752.82,4819.59,271955.05,0.0713,FAN_V2.3,159,LPC_V3.3,160,HPC_V3.0,15,HPT_V2.1,165,LPT_V1.5,179,1
2025-07-26 07:15:00,4,Fuel Issue,21621.18,5328.53,271490.69,0.0664,FAN_V2.1,33,LPC_V3.4,59,HPC_V3.2,142,HPT_V2.2,88,LPT_V1.6,49,1
2025-07-26 07:35:00,0,None,23342.76,5120.64,276838.29,0.0584,FAN_V2.3,97,LPC_V3.3,34,HPC_V3.2,10,HPT_V2.1,180,LPT_V1.6,143,0
2025-07-26 07:55:00,2,LPC Fault,24081.84,4799.56,296112.37,0.0549,FAN_V2.3,179,LPC_V3.4,48,HPC_V3.1,139,HPT_V2.1,82,LPT_V1.6,70,1
2025-07-26 08:15:00,4,Fuel Issue,23542.8,4801.13,246565,0.0581,FAN_V2.3,42,LPC_V3.1,135,HPC_V3.1,115,HPT_V2.1,67,LPT_V1.6,116,1
2025-07-26 08:35:00,0,None,28825.23,5156.92,284711.09,0.0574,FAN_V2.3,130,LPC_V3.4,47,HPC_V3.0,158,HPT_V2.1,158,LPT_V1.5,82,1
2025-07-26 08:55:00,0,None,24044.93,5109.42,267287.81,0.0711,FAN_V2.3,138,LPC_V3.4,48,HPC_V3.3,196,HPT_V2.2,39,LPT_V1.6,82,0
2025-07-26 09:15:00,3,HPT Fault,25430.76,5143.64,291577.14,0.0602,FAN_V2.3,83,LPC_V3.1,24,HPC_V3.0,11,HPT_V2.0,45,LPT_V1.5,51,1
2025-07-26 09:35:00,0,None,25345.72,5118.36,279689.39,0.0543,FAN_V2.2,50,LPC_V3.1,8,HPC_V3.3,168,HPT_V2.1,134,LPT_V1.6,12,1
2025-07-26 09:55:00,2,LPC Fault,24203.71,5309.8,266413.39,0.0453,FAN_V2.1,156,LPC_V3.1,3,HPC_V3.1,167,HPT_V2.1,20,LPT_V1.6,163,1
2025-07-26 10:15:00,0,None,24329.52,5010.18,287600.12,0.0624,FAN_V2.2,143,LPC_V3.4,94,HPC_V3.0,157,HPT_V2.1,135,LPT_V1.5,18,1
2025-07-26 10:35:00,2,LPC Fault,23553.6,5297.97,260986.44,0.0517,FAN_V2.1,56,LPC_V3.1,25,HPC_V3.1,136,HPT_V2.1,48,LPT_V1.5,134,1
2025-07-26 10:55:00,1,Fan Fault,23793.49,4671.36,282362.18,0.0766,FAN_V2.3,161,LPC_V3.2,142,HPC_V3.3,191,HPT_V2.0,163,LPT_V1.6,172,0
2025-07-26 11:15:00,3,HPT Fault,24041.77,5046.14,266097.53,0.0538,FAN_V2.3,171,LPC_V3.4,26,HPC_V3.1,46,HPT_V2.2,102,LPT_V1.6,168,1
2025-07-26 11:35:00,1,Fan Fault,23249.61,4936.46,304224.66,0.0656,FAN_V2.3,154,LPC_V3.4,90,HPC_V3.2,140,HPT_V2.1,95,LPT_V1.6,162,1
2025-07-26 11:55:00,3,HPT Fault,21777.08,5049.3,292473.33,0.0714,FAN_V2.3,83,LPC_V3.2,144,HPC_V3.1,96,HPT_V2.2,190,LPT_V1.6,92,0
2025-07-26 12:15:00,3,HPT Fault,27161.08,4796.98,272837.14,0.0474,FAN_V2.2,102,LPC_V3.1,8,HPC_V3.2,152,HPT_V2.0,132,LPT_V1.5,77,1
2025-07-26 12:35:00,0,None,23531.96,5093.27,299810.02,0.0592,FAN_V2.2,57,LPC_V3.2,80,HPC_V3.0,197,HPT_V2.2,70,LPT_V1.5,24,0
2025-07-26 12:55:00,0,None,23360.3,5030.35,272472.86,0.0809,FAN_V2.2,92,LPC_V3.2,35,HPC_V3.2,93,HPT_V2.2,63,LPT_V1.5,65,1
2025-07-26 13:15:00,2,LPC Fault,20784.68,5036.95,315354.09,0.0601,FAN_V2.1,147,LPC_V3.4,145,HPC_V3.1,187,HPT_V2.0,185,LPT_V1.6,123,0
2025-07-26 13:35:00,1,Fan Fault,23619.92,4928.51,282294.12,0.0737,FAN_V2.2,177,LPC_V3.1,152,HPC_V3.2,9,HPT_V2.2,147,LPT_V1.6,20,1
2025-07-26 13:55:00,0,None,19576.28,5306.69,263640.64,0.0573,FAN_V2.2,90,LPC_V3.4,106,HPC_V3.0,197,HPT_V2.0,167,LPT_V1.5,162,0
2025-07-26 14:15:00,3,HPT Fault,23141.51,5117.71,261028.13,0.0646,FAN_V2.1,79,LPC_V3.1,81,HPC_V3.1,83,HPT_V2.2,178,LPT_V1.5,39,1
2025-07-26 14:35:00,0,None,28048.62,4727.37,287845.59,0.0534,FAN_V2.3,188,LPC_V3.4,114,HPC_V3.0,56,HPT_V2.1,74,LPT_V1.6,37,0
2025-07-26 14:55:00,1,Fan Fault,24851.77,5003.83,275377.7,0.0649,FAN_V2.2,22,LPC_V3.4,146,HPC_V3.0,140,HPT_V2.1,67,LPT_V1.5,102,1
2025-07-26 15:15:00,4,Fuel Issue,27608.7,4961.82,295796.37,0.0471,FAN_V2.2,199,LPC_V3.2,34,HPC_V3.3,143,HPT_V2.0,124,LPT_V1.6,166,0
2025-07-26 15:35:00,4,Fuel Issue,22087.13,5094.48,307261.74,0.0636,FAN_V2.1,144,LPC_V3.2,62,HPC_V3.0,68,HPT_V2.1,82,LPT_V1.5,28,1
2025-07-26 15:55:00,3,HPT Fault,23373.88,4999.86,266243.88,0.066,FAN_V2.2,94,LPC_V3.3,48,HPC_V3.2,88,HPT_V2.2,167,LPT_V1.5,78,1
2025-07-26 16:15:00,1,Fan Fault,25764.67,4909.58,277949.37,0.0627,FAN_V2.2,158,LPC_V3.4,159,HPC_V3.1,112,HPT_V2.0,59,LPT_V1.5,175,1
2025-07-26 16:35:00,2,LPC Fault,23126.56,4986.77,316495.83,0.0575,FAN_V2.1,194,LPC_V3.1,28,HPC_V3.0,62,HPT_V2.2,37,LPT_V1.6,3,0
2025-07-26 16:55:00,2,LPC Fault,23283.32,4870.49,296162.88,0.0582,FAN_V2.3,29,LPC_V3.3,115,HPC_V3.3,5,HPT_V2.1,53,LPT_V1.5,52,1
2025-07-26 17:15:00,4,Fuel Issue,22701.25,5264.26,306294.05,0.054,FAN_V2.3,193,LPC_V3.3,140,HPC_V3.3,159,HPT_V2.2,36,LPT_V1.5,96,0
2025-07-26 17:35:00,4,Fuel Issue,20266.92,5201.5,274730.55,0.0679,FAN_V2.3,135,LPC_V3.1,65,HPC_V3.1,15,HPT_V2.1,51,LPT_V1.6,13,1
2025-07-26 17:55:00,3,HPT Fault,20059.79,5178.52,266832.42,0.0673,FAN_V2.3,3,LPC_V3.1,99,HPC_V3.2,169,HPT_V2.2,92,LPT_V1.5,4,1
2025-07-26 18:15:00,2,LPC Fault,24028.55,4809.21,278894.46,0.0669,FAN_V2.3,99,LPC_V3.2,97,HPC_V3.0,80,HPT_V2.1,152,LPT_V1.5,47,1
2025-07-26 18:35:00,1,Fan Fault,24211.79,5116.88,314646.61,0.0444,FAN_V2.3,118,LPC_V3.1,10,HPC_V3.1,135,HPT_V2.1,85,LPT_V1.6,100,0
2025-07-26 18:55:00,1,Fan Fault,27234.43,5020.87,271518.24,0.0467,FAN_V2.1,89,LPC_V3.3,90,HPC_V3.2,60,HPT_V2.2,70,LPT_V1.5,160,1
2025-07-26 19:15:00,2,LPC Fault,23621.76,5184.33,283086.76,0.0751,FAN_V2.2,8,LPC_V3.3,57,HPC_V3.1,87,HPT_V2.1,168,LPT_V1.5,22,1
